sub;nomeFase;responsavel;est;real;dataInicio;dataFim;numeroRequisito;trimestre;nomeProjeto;nomeFases
70;2;2;45,82978943;18,33730032;2,499265902;38;38;2;projeto70;implementacao
70;2;2;34,31126199;37,03106673;0,926553432;39;39;2;projeto70;implementacao
70;3;3;7,083038911;10,31395669;0,686743131;1;1;3;projeto70;teste
70;3;3;3,898713548;11,21253387;0,347710303;2;2;3;projeto70;teste
70;3;3;6,709579392;10,22379867;0,656270688;3;3;3;projeto70;teste
70;3;3;4,794450485;3,535147335;1,356223668;4;4;3;projeto70;teste
70;3;3;7,426652138;12,25181624;0,606167444;5;5;3;projeto70;teste
70;3;3;11,08812124;2,663902618;4,162359828;6;6;3;projeto70;teste
70;3;3;11,61334585;13,98088346;0,830658942;7;7;3;projeto70;teste
70;3;3;9,185591594;4,680006427;1,962730551;8;8;3;projeto70;teste
70;3;3;10,50344529;4,82175284;2,17834585;9;9;3;projeto70;teste
70;3;3;3,949843816;3,228072393;1,223592081;10;10;3;projeto70;teste
70;3;3;5,907200798;7,811992537;0,756170819;11;11;3;projeto70;teste
70;3;3;8,201907031;7,545311795;1,087020292;12;12;3;projeto70;teste
70;3;3;8,863042492;12,27505867;0,72203667;13;13;3;projeto70;teste
70;3;3;6,317489559;11,32715302;0,557729692;14;14;3;projeto70;teste
70;3;3;7,127981258;4,877223288;1,461483479;15;15;3;projeto70;teste
70;3;3;3,813834332;6,276554051;0,607631879;16;16;3;projeto70;teste
70;3;3;5,131203165;10,56813721;0,485535252;17;17;3;projeto70;teste
70;3;3;11,12938197;11,12378448;1,0005032;18;18;3;projeto70;teste
70;3;3;5,089789134;13,22937943;0,384733778;19;19;3;projeto70;teste
70;3;3;4,745454556;12,97804945;0,365652371;20;20;3;projeto70;teste
70;3;3;9,566961004;5,1725453;1,849565436;21;21;3;projeto70;teste
70;3;3;10,80435628;5,71438215;1,89073044;22;22;3;projeto70;teste
70;3;3;9,760642816;2,84566473;3,430004496;23;23;3;projeto70;teste
70;3;3;6,100397749;12,00626637;0,50810115;24;24;3;projeto70;teste
70;3;3;7,054673347;6,780891607;1,040375478;25;25;3;projeto70;teste
70;3;3;12,22665357;7,785565428;1,570425897;26;26;3;projeto70;teste
70;3;3;6,589083086;6,077862007;1,084111992;27;27;3;projeto70;teste
70;3;3;4,425727869;10,64735337;0,415664599;28;28;3;projeto70;teste
70;3;3;11,72345805;3,635409799;3,224796845;29;29;3;projeto70;teste
70;3;3;6,850034624;8,637341624;0,793072096;30;30;3;projeto70;teste
70;3;3;5,081599972;2,859221431;1,777267027;31;31;3;projeto70;teste
70;3;3;5,563134796;4,400179372;1,264297276;32;32;3;projeto70;teste
70;3;3;10,51753597;10,28026459;1,02308028;33;33;3;projeto70;teste
70;3;3;11,4022542;13,00546649;0,876727814;34;34;3;projeto70;teste
70;3;3;9,66374665;12,82831848;0,75331359;35;35;3;projeto70;teste
70;3;3;9,453050729;5,828484151;1,621871225;36;36;3;projeto70;teste
70;3;3;8,206821003;12,70712202;0,645844196;37;37;3;projeto70;teste
70;3;3;2,517199253;8,417409177;0,299046797;38;38;3;projeto70;teste
70;3;3;4,514648782;8,737111899;0,516720952;39;39;3;projeto70;teste
70;4;4;0;0;#DIV/0!;1;1;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;2;2;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;3;3;4;projeto70;correcao
70;4;4;7,241835496;2,307515392;3,138369313;4;4;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;5;5;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;6;6;4;projeto70;correcao
70;4;4;5,959650499;0,898407212;6,633573752;7;7;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;8;8;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;9;9;4;projeto70;correcao
70;4;4;6,186388248;1,520323012;4,069127546;10;10;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;11;11;4;projeto70;correcao
70;4;4;6,748610194;1,22087508;5,527682809;12;12;4;projeto70;correcao
70;4;4;4,241406241;2,629915359;1,612753896;13;13;4;projeto70;correcao
70;4;4;7,915320863;3,800509635;2,082699854;14;14;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;15;15;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;16;16;4;projeto70;correcao
70;4;4;6,070473619;2,661720785;2,280657556;17;17;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;18;18;4;projeto70;correcao
70;4;4;3,656032169;1,23554248;2,959050157;19;19;4;projeto70;correcao
70;4;4;6,785153043;3,415663737;1,986481564;20;20;4;projeto70;correcao
70;4;4;7,577255404;2,412373749;3,140995631;21;21;4;projeto70;correcao
70;4;4;6,818397736;1,070878885;6,367104473;22;22;4;projeto70;correcao
70;4;4;8,922371487;1,789973915;4,984637716;23;23;4;projeto70;correcao
70;4;4;7,830640039;5,104690311;1,534008835;24;24;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;25;25;4;projeto70;correcao
70;4;4;9,147955031;1,311006234;6,977811999;26;26;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;27;27;4;projeto70;correcao
70;4;4;5,64323984;1,262695079;4,469202372;28;28;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;29;29;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;30;30;4;projeto70;correcao
70;4;4;8,511261444;2,317928654;3,671925548;31;31;4;projeto70;correcao
70;4;4;8,258829925;4,664047869;1,770742959;32;32;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;33;33;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;34;34;4;projeto70;correcao
70;4;4;8,878377138;5,369402452;1,653513071;35;35;4;projeto70;correcao
70;4;4;8,134566745;2,33617678;3,481999656;36;36;4;projeto70;correcao
70;4;4;3,863919895;1,412071437;2,736348738;37;37;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;38;38;4;projeto70;correcao
70;4;4;0;0;#DIV/0!;39;39;4;projeto70;correcao
71;1;1;4,702964718;2,537725493;1,853220426;1;1;1;projeto7projeto1;elaboracao
71;1;1;5,158597751;3,497145172;1,47508825;2;2;1;projeto7projeto1;elaboracao
71;1;1;3,556429535;3,468374397;1,025388014;3;3;1;projeto7projeto1;elaboracao
71;1;1;1,831254099;1,158057916;1,581314781;4;4;1;projeto7projeto1;elaboracao
71;1;1;3,698835404;3,343048055;1,106426035;5;5;1;projeto7projeto1;elaboracao
71;1;1;4,833156051;3,872011298;1,248228809;6;6;1;projeto7projeto1;elaboracao
71;1;1;2,136842117;3,121558321;0,684543391;7;7;1;projeto7projeto1;elaboracao
71;1;1;2,691247554;1,647910351;1,633127404;8;8;1;projeto7projeto1;elaboracao
71;1;1;5,056235217;2,821111591;1,792284727;9;9;1;projeto7projeto1;elaboracao
71;1;1;2,675484343;2,195095329;1,218846538;10;10;1;projeto7projeto1;elaboracao
71;1;1;4,719149219;3,70210566;1,274720295;11;11;1;projeto7projeto1;elaboracao
71;1;1;2,678106082;3,722664257;0,719405753;12;12;1;projeto7projeto1;elaboracao
71;1;1;3,231905131;3,308578577;0,976825865;13;13;1;projeto7projeto1;elaboracao
71;1;1;3,999356847;3,978418703;1,005262931;14;14;1;projeto7projeto1;elaboracao
71;1;1;1,974649085;2,102899204;0,939012712;15;15;1;projeto7projeto1;elaboracao
71;1;1;5,139338889;1,37538256;3,736661375;16;16;1;projeto7projeto1;elaboracao
71;1;1;4,569274359;3,029683032;1,508169109;17;17;1;projeto7projeto1;elaboracao
71;1;1;2,268425541;2,654624481;0,854518429;18;18;1;projeto7projeto1;elaboracao
71;1;1;4,204135419;3,706035135;1,134402472;19;19;1;projeto7projeto1;elaboracao
71;1;1;3,076659538;2,350491989;1,308942789;20;20;1;projeto7projeto1;elaboracao
71;1;1;4,199656434;1,288059523;3,260452143;21;21;1;projeto7projeto1;elaboracao
71;1;1;4,494508289;1,183614156;3,797274868;22;22;1;projeto7projeto1;elaboracao
71;1;1;1,543429217;3,902382399;0,395509476;23;23;1;projeto7projeto1;elaboracao
71;1;1;5,120134978;1,623523698;3,153717427;24;24;1;projeto7projeto1;elaboracao
71;2;2;6,686443689;10,78748763;0,619833266;1;1;2;projeto7projeto1;implementacao
71;2;2;18,68034447;10,21259651;1,829147411;2;2;2;projeto7projeto1;implementacao
71;2;2;25,5731473;28,17034026;0,90780399;3;3;2;projeto7projeto1;implementacao
71;2;2;15,47936815;19,80580232;0,781557238;4;4;2;projeto7projeto1;implementacao
71;2;2;9,724315057;25,42848539;0,382418178;5;5;2;projeto7projeto1;implementacao
71;2;2;5,641685453;15,65589618;0,360355318;6;6;2;projeto7projeto1;implementacao
71;2;2;14,99871619;24,96795984;0,600718532;7;7;2;projeto7projeto1;implementacao
71;2;2;17,37775188;21,33795953;0,814405513;8;8;2;projeto7projeto1;implementacao
71;2;2;10,55359915;10,34660583;1,020005915;9;9;2;projeto7projeto1;implementacao
71;2;2;12,44489797;27,87017563;0,446531021;10;10;2;projeto7projeto1;implementacao
71;2;2;18,73618681;12,01017656;1,560025926;11;11;2;projeto7projeto1;implementacao
71;2;2;6,106776192;12,12809135;0,503523268;12;12;2;projeto7projeto1;implementacao
71;2;2;15,17129168;29,44624909;0,515219838;13;13;2;projeto7projeto1;implementacao
71;2;2;25,72127477;15,40741057;1,669409318;14;14;2;projeto7projeto1;implementacao
71;2;2;18,09776891;32,38765397;0,55878604;15;15;2;projeto7projeto1;implementacao
71;2;2;26,17190781;19,91301408;1,314311721;16;16;2;projeto7projeto1;implementacao
71;2;2;7,948461953;28,97808687;0,274292157;17;17;2;projeto7projeto1;implementacao
71;2;2;19,09170395;26,21313744;0,728325787;18;18;2;projeto7projeto1;implementacao
71;2;2;17,69003452;23,34249558;0,757846754;19;19;2;projeto7projeto1;implementacao
71;2;2;14,91943606;20,86598051;0,71501246;20;20;2;projeto7projeto1;implementacao
71;2;2;21,44259723;32,83358895;0,653068943;21;21;2;projeto7projeto1;implementacao
71;2;2;7,063340845;31,50574582;0,224192148;22;22;2;projeto7projeto1;implementacao
71;2;2;10,29224633;9,756801213;1,054879167;23;23;2;projeto7projeto1;implementacao
71;2;2;25,26721389;29,01325617;0,870885148;24;24;2;projeto7projeto1;implementacao
71;3;3;9,427365843;14,05035018;0,67097017;1;1;3;projeto7projeto1;teste
71;3;3;6,682646876;5,578660221;1,197894586;2;2;3;projeto7projeto1;teste
71;3;3;8,660844481;13,18703262;0,656769778;3;3;3;projeto7projeto1;teste
71;3;3;5,772286825;4,641655607;1,243583607;4;4;3;projeto7projeto1;teste
71;3;3;5,281928357;11,60651296;0,455083139;5;5;3;projeto7projeto1;teste
71;3;3;9,319372657;3,682552061;2,530683206;6;6;3;projeto7projeto1;teste
71;3;3;13,11367226;9,21113595;1,423675899;7;7;3;projeto7projeto1;teste
71;3;3;11,26901367;3,641772452;3,09437611;8;8;3;projeto7projeto1;teste
71;3;3;12,16781819;6,881808795;1,768113377;9;9;3;projeto7projeto1;teste
71;3;3;4,61707209;6,811077545;0,677876894;10;10;3;projeto7projeto1;teste
71;3;3;11,78149801;12,2012595;0,965596873;11;11;3;projeto7projeto1;teste
71;3;3;5,574797259;4,044837764;1,378249904;12;12;3;projeto7projeto1;teste
71;3;3;11,72105082;7,248319426;1,617071508;13;13;3;projeto7projeto1;teste
71;3;3;10,2700334;8,500370766;1,208186523;14;14;3;projeto7projeto1;teste
71;3;3;9,059071683;14,315482;0,632816393;15;15;3;projeto7projeto1;teste
71;3;3;3,636131946;7,679214186;0,473503129;16;16;3;projeto7projeto1;teste
71;3;3;12,31370424;11,86182403;1,03809534;17;17;3;projeto7projeto1;teste
71;3;3;11,7942286;11,80249395;0,999299695;18;18;3;projeto7projeto1;teste
71;3;3;7,130295536;12,38599346;0,575674092;19;19;3;projeto7projeto1;teste
71;3;3;8,056953662;7,336960599;1,098132333;20;20;3;projeto7projeto1;teste
71;3;3;3,38836144;3,39465682;0,998145503;21;21;3;projeto7projeto1;teste
71;3;3;13,04027768;8,172920142;1,595546935;22;22;3;projeto7projeto1;teste
71;3;3;12,14579495;4,092001908;2,968179199;23;23;3;projeto7projeto1;teste
71;3;3;4,85229032;7,356280328;0,659611937;24;24;3;projeto7projeto1;teste
71;4;4;0;0;#DIV/0!;1;1;4;projeto7projeto1;correcao
71;4;4;10,23397811;4,9431577;2,07033211;2;2;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;3;3;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;4;4;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;5;5;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;6;6;4;projeto7projeto1;correcao
71;4;4;7,837464835;6,072999777;1,290542586;7;7;4;projeto7projeto1;correcao
71;4;4;6,206786652;2,788766328;2,225638839;8;8;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;9;9;4;projeto7projeto1;correcao
71;4;4;9,401788395;2,298554626;4,090304529;10;10;4;projeto7projeto1;correcao
71;4;4;9,175453366;4,898855313;1,872979049;11;11;4;projeto7projeto1;correcao
71;4;4;6,460617335;1,661883076;3,887528208;12;12;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;13;13;4;projeto7projeto1;correcao
71;4;4;8,857939729;4,605125181;1,92349597;14;14;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;15;15;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;16;16;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;17;17;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;18;18;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;19;19;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;20;20;4;projeto7projeto1;correcao
71;4;4;7,754655022;5,668311069;1,368071534;21;21;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;22;22;4;projeto7projeto1;correcao
71;4;4;4,0278763;3,948293166;1,020156339;23;23;4;projeto7projeto1;correcao
71;4;4;0;0;#DIV/0!;24;24;4;projeto7projeto1;correcao
72;1;1;11,40604343;10,42600692;1,09399922;1;1;1;projeto7projeto2;elaboracao
72;1;1;8,124896044;2,584925601;3,143183711;2;2;1;projeto7projeto2;elaboracao
72;1;1;9,907746436;10,23631121;0,967902034;3;3;1;projeto7projeto2;elaboracao
72;1;1;9,387035961;5,84500659;1,605992366;4;4;1;projeto7projeto2;elaboracao
72;1;1;5,352762224;4,263373051;1,255522836;5;5;1;projeto7projeto2;elaboracao
72;1;1;12,76546391;7,905866068;1,614682541;6;6;1;projeto7projeto2;elaboracao
72;1;1;6,154786114;3,884164578;1,584584276;7;7;1;projeto7projeto2;elaboracao
72;1;1;7,184734841;5,843293135;1,22956947;8;8;1;projeto7projeto2;elaboracao
72;1;1;9,901896653;8,358915823;1,184591024;9;9;1;projeto7projeto2;elaboracao
72;1;1;10,07655257;3,634960623;2,77212152;10;10;1;projeto7projeto2;elaboracao
72;1;1;10,83829006;3,740771501;2,897340845;11;11;1;projeto7projeto2;elaboracao
72;1;1;3,85137415;9,200837893;0,418589502;12;12;1;projeto7projeto2;elaboracao
72;1;1;14,47261412;9,50085732;1,523295597;13;13;1;projeto7projeto2;elaboracao
72;1;1;8,103818211;4,584666544;1,76759163;14;14;1;projeto7projeto2;elaboracao
72;1;1;6,252383099;10,15302093;0,615815051;15;15;1;projeto7projeto2;elaboracao
72;1;1;12,16105767;9,724605146;1,250545136;16;16;1;projeto7projeto2;elaboracao
72;1;1;13,91071852;2,940496696;4,730737679;17;17;1;projeto7projeto2;elaboracao
72;2;2;99,58044891;108,5967242;0,916974703;1;1;2;projeto7projeto2;implementacao
72;2;2;83,6044052;39,73394369;2,104105393;2;2;2;projeto7projeto2;implementacao
72;2;2;21,8677869;112,2610923;0,194793997;3;3;2;projeto7projeto2;implementacao
72;2;2;84,74402535;43,53961964;1,946365771;4;4;2;projeto7projeto2;implementacao
72;2;2;55,95115017;110,0415807;0,508454621;5;5;2;projeto7projeto2;implementacao
72;2;2;63,73000826;118,174561;0,539287032;6;6;2;projeto7projeto2;implementacao
72;2;2;50,07388437;102,1832546;0,490040022;7;7;2;projeto7projeto2;implementacao
72;2;2;32,49597272;68,21752653;0,47635812;8;8;2;projeto7projeto2;implementacao
72;2;2;32,4767716;104,3947149;0,311095937;9;9;2;projeto7projeto2;implementacao
72;2;2;41,80437095;70,2756077;0,594863173;10;10;2;projeto7projeto2;implementacao
72;2;2;88,77157012;119,517569;0,742749128;11;11;2;projeto7projeto2;implementacao
72;2;2;80,83654355;55,55948516;1,454954871;12;12;2;projeto7projeto2;implementacao
72;2;2;64,5175754;88,76351656;0,726847898;13;13;2;projeto7projeto2;implementacao
72;2;2;30,15428255;114,7594915;0,262760685;14;14;2;projeto7projeto2;implementacao
72;2;2;64,54796826;112,8216634;0,572123884;15;15;2;projeto7projeto2;implementacao
72;2;2;79,75535398;31,47829605;2,533661728;16;16;2;projeto7projeto2;implementacao
72;2;2;69,1569479;78,85163461;0,877051544;17;17;2;projeto7projeto2;implementacao
72;3;3;44,66383019;50,68333013;0,881233141;1;1;3;projeto7projeto2;teste
72;3;3;50,17775359;41,54367596;1,207831335;2;2;3;projeto7projeto2;teste
72;3;3;48,8323716;45,85013098;1,06504323;3;3;3;projeto7projeto2;teste
72;3;3;31,84851329;19,1279111;1,665028299;4;4;3;projeto7projeto2;teste
72;3;3;40,7854838;60,1744465;0,677787436;5;5;3;projeto7projeto2;teste
72;3;3;17,98338407;14,71272561;1,222301329;6;6;3;projeto7projeto2;teste
72;3;3;20,32516127;44,93956789;0,45227763;7;7;3;projeto7projeto2;teste
72;3;3;41,63398273;56,49263324;0,736980741;8;8;3;projeto7projeto2;teste
72;3;3;47,65504205;17,05414821;2,794337275;9;9;3;projeto7projeto2;teste
72;3;3;49,01002342;20,15343962;2,431844109;10;10;3;projeto7projeto2;teste
72;3;3;48,17455837;25,53610651;1,886527155;11;11;3;projeto7projeto2;teste
72;3;3;51,80952126;49,20664519;1,05289684;12;12;3;projeto7projeto2;teste
72;3;3;26,20145487;55,83833557;0,469237749;13;13;3;projeto7projeto2;teste
72;3;3;28,74021941;40,05917222;0,717444166;14;14;3;projeto7projeto2;teste
72;3;3;37,6337673;14,97105358;2,513768794;15;15;3;projeto7projeto2;teste
72;3;3;30,41970536;22,54743675;1,349142507;16;16;3;projeto7projeto2;teste
72;3;3;52,1570694;26,84934705;1,942582414;17;17;3;projeto7projeto2;teste
72;4;4;0;0;#DIV/0!;1;1;4;projeto7projeto2;correcao
72;4;4;23,58658278;16,13699907;1,461646163;2;2;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;3;3;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;4;4;4;projeto7projeto2;correcao
72;4;4;24,21375249;15,07789793;1,605910359;5;5;4;projeto7projeto2;correcao
72;4;4;28,21160376;6,167448141;4,574274986;6;6;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;7;7;4;projeto7projeto2;correcao
72;4;4;24,00242713;13,92179107;1,724090458;8;8;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;9;9;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;10;10;4;projeto7projeto2;correcao
72;4;4;14,004775;16,081786;0,870846994;11;11;4;projeto7projeto2;correcao
72;4;4;13,10055643;18,85523597;0,694796737;12;12;4;projeto7projeto2;correcao
72;4;4;13,13671692;9,716255935;1,352034879;13;13;4;projeto7projeto2;correcao
72;4;4;25,80705201;2,117424736;12,18794301;14;14;4;projeto7projeto2;correcao
72;4;4;13,65978441;9,76278387;1,399168987;15;15;4;projeto7projeto2;correcao
72;4;4;0;0;#DIV/0!;16;16;4;projeto7projeto2;correcao
72;4;4;18,16048554;18,7669133;0,967686334;17;17;4;projeto7projeto2;correcao
73;1;1;9,389245984;2,416354338;3,885707421;1;1;1;projeto7projeto3;elaboracao
73;1;1;2,79366823;1,870182807;1,4937942;2;2;1;projeto7projeto3;elaboracao
73;1;1;5,676415924;2,58762345;2,193679271;3;3;1;projeto7projeto3;elaboracao
73;1;1;8,155349078;3,185065737;2,560496313;4;4;1;projeto7projeto3;elaboracao
73;1;1;5,592858899;1,653036727;3,383384536;5;5;1;projeto7projeto3;elaboracao
73;1;1;4,724617711;4,602203471;1,02659905;6;6;1;projeto7projeto3;elaboracao
73;1;1;9,577321886;4,401504878;2,175919862;7;7;1;projeto7projeto3;elaboracao
73;1;1;6,995769296;7,020760315;0,996440411;8;8;1;projeto7projeto3;elaboracao
73;1;1;4,748290425;3,431705256;1,383653336;9;9;1;projeto7projeto3;elaboracao
73;1;1;4,134169998;7,184501502;0,575428928;10;10;1;projeto7projeto3;elaboracao
73;1;1;2,408466742;1,667999948;1,44392495;11;11;1;projeto7projeto3;elaboracao
73;1;1;2,580761754;6,779281542;0,380683667;12;12;1;projeto7projeto3;elaboracao
73;1;1;8,467422548;2,428808496;3,486245442;13;13;1;projeto7projeto3;elaboracao
73;1;1;4,644473614;4,694809444;0,989278408;14;14;1;projeto7projeto3;elaboracao
73;1;1;9,899552357;2,083936174;4,750410535;15;15;1;projeto7projeto3;elaboracao
73;1;1;8,099663386;2,641841418;3,065915816;16;16;1;projeto7projeto3;elaboracao
73;1;1;5,165245751;5,687780959;0,908130216;17;17;1;projeto7projeto3;elaboracao
73;1;1;7,136740532;7,47862576;0,95428502;18;18;1;projeto7projeto3;elaboracao
73;1;1;8,42294512;3,634739418;2,317344974;19;19;1;projeto7projeto3;elaboracao
73;1;1;9,883470974;6,180396892;1,599164446;20;20;1;projeto7projeto3;elaboracao
73;1;1;3,681462542;7,061960266;0,521308872;21;21;1;projeto7projeto3;elaboracao
73;1;1;9,430089019;6,104631711;1,544743314;22;22;1;projeto7projeto3;elaboracao
73;1;1;9,808132914;3,736070873;2,625253441;23;23;1;projeto7projeto3;elaboracao
73;1;1;7,278527783;5,038826052;1,444488797;24;24;1;projeto7projeto3;elaboracao
73;1;1;9,977305381;5,644972503;1,76746749;25;25;1;projeto7projeto3;elaboracao
73;1;1;9,591196903;2,698448619;3,55433742;26;26;1;projeto7projeto3;elaboracao
73;1;1;6,038311354;2,440661302;2,474047239;27;27;1;projeto7projeto3;elaboracao
73;1;1;3,975942979;5,024167918;0,791363474;28;28;1;projeto7projeto3;elaboracao
73;1;1;8,055056388;1,827196444;4,408423852;29;29;1;projeto7projeto3;elaboracao
73;1;1;4,796780847;3,85404757;1,244608625;30;30;1;projeto7projeto3;elaboracao
73;1;1;3,941232923;6,298200095;0,62577131;31;31;1;projeto7projeto3;elaboracao
73;1;1;9,806053362;5,01420371;1,955655161;32;32;1;projeto7projeto3;elaboracao
73;1;1;3,533278576;4,862975492;0,726567218;33;33;1;projeto7projeto3;elaboracao
73;1;1;9,292985585;1,860561178;4,99472186;34;34;1;projeto7projeto3;elaboracao
73;1;1;6,751675965;4,411285299;1,530546203;35;35;1;projeto7projeto3;elaboracao
73;1;1;2,937227191;4,289482887;0,684750882;36;36;1;projeto7projeto3;elaboracao
73;2;2;21,91152922;44,52905488;0,492072632;1;1;2;projeto7projeto3;implementacao
73;2;2;31,0943529;29,88288776;1,04054043;2;2;2;projeto7projeto3;implementacao
73;2;2;9,29974451;30,77125174;0,302221846;3;3;2;projeto7projeto3;implementacao
73;2;2;36,58291348;33,14381704;1,103762836;4;4;2;projeto7projeto3;implementacao
73;2;2;42,02553858;32,3965001;1,297224652;5;5;2;projeto7projeto3;implementacao
73;2;2;11,19613919;40,52729667;0,276261683;6;6;2;projeto7projeto3;implementacao
73;2;2;17,20363917;49,93389234;0,344528303;7;7;2;projeto7projeto3;implementacao
73;2;2;20,96536062;25,05433574;0,836795708;8;8;2;projeto7projeto3;implementacao
73;2;2;20,54460478;43,29770523;0,474496389;9;9;2;projeto7projeto3;implementacao
73;2;2;21,62824982;22,92459475;0,943451784;10;10;2;projeto7projeto3;implementacao
73;2;2;23,7372627;46,63672493;0,508982197;11;11;2;projeto7projeto3;implementacao
73;2;2;33,68563126;33,73962508;0,998399691;12;12;2;projeto7projeto3;implementacao
73;2;2;34,45093073;27,18890979;1,267094966;13;13;2;projeto7projeto3;implementacao
73;2;2;25,59890431;47,47806672;0,539173266;14;14;2;projeto7projeto3;implementacao
73;2;2;41,93041401;43,74928814;0,958425058;15;15;2;projeto7projeto3;implementacao
73;2;2;33,0885715;14,23919313;2,323767309;16;16;2;projeto7projeto3;implementacao
73;2;2;17,92299893;23,86234375;0,751099687;17;17;2;projeto7projeto3;implementacao
73;2;2;21,10495254;42,13006889;0,500947496;18;18;2;projeto7projeto3;implementacao
73;2;2;14,32581934;38,49888381;0,372109992;19;19;2;projeto7projeto3;implementacao
73;2;2;12,06964112;53,61850951;0,225102138;20;20;2;projeto7projeto3;implementacao
73;2;2;38,12501217;46,18440974;0,825495278;21;21;2;projeto7projeto3;implementacao
73;2;2;12,3613232;21,84950894;0,56574833;22;22;2;projeto7projeto3;implementacao
73;2;2;16,86418114;42,64743991;0,395432438;23;23;2;projeto7projeto3;implementacao
73;2;2;14,51737585;21,41348944;0,677954702;24;24;2;projeto7projeto3;implementacao
73;2;2;23,70031377;28,69803794;0,825851364;25;25;2;projeto7projeto3;implementacao
73;2;2;8,8738946;53,73885741;0,165129946;26;26;2;projeto7projeto3;implementacao
73;2;2;37,67360306;36,27251105;1,038626827;27;27;2;projeto7projeto3;implementacao
73;2;2;19,16520749;26,37252901;0,726711021;28;28;2;projeto7projeto3;implementacao
73;2;2;31,43375169;17,13165336;1,834834678;29;29;2;projeto7projeto3;implementacao
73;2;2;34,33571335;37,95675195;0,904600936;30;30;2;projeto7projeto3;implementacao
73;2;2;23,92215546;22,51835955;1,062340061;31;31;2;projeto7projeto3;implementacao
73;2;2;33,62729907;15,61918113;2,152948916;32;32;2;projeto7projeto3;implementacao
73;2;2;22,16302991;50,37951936;0,439921424;33;33;2;projeto7projeto3;implementacao
73;2;2;29,53104019;28,07308512;1,051934266;34;34;2;projeto7projeto3;implementacao
73;2;2;31,75738594;44,74123079;0,709801348;35;35;2;projeto7projeto3;implementacao
73;2;2;43,12779559;46,50203409;0,927438905;36;36;2;projeto7projeto3;implementacao
73;3;3;15,20840943;16,79346563;0,905614706;1;1;3;projeto7projeto3;teste
73;3;3;4,116146616;13,9264829;0,295562537;2;2;3;projeto7projeto3;teste
73;3;3;6,585911518;17,23341531;0,382159392;3;3;3;projeto7projeto3;teste
73;3;3;13,42346017;14,53531494;0,923506661;4;4;3;projeto7projeto3;teste
73;3;3;11,77295107;6,757217411;1,742277975;5;5;3;projeto7projeto3;teste
73;3;3;5,841576838;10,76065765;0,542864296;6;6;3;projeto7projeto3;teste
73;3;3;7,99435356;13,3682973;0,598008361;7;7;3;projeto7projeto3;teste
73;3;3;13,42557117;3,53772012;3,794978324;8;8;3;projeto7projeto3;teste
73;3;3;4,995873815;17,72223261;0,281898671;9;9;3;projeto7projeto3;teste
73;3;3;10,8613867;18,35958358;0,591592214;10;10;3;projeto7projeto3;teste
73;3;3;6,249052636;11,58320068;0,539492737;11;11;3;projeto7projeto3;teste
73;3;3;11,608884;17,98858419;0,645347287;12;12;3;projeto7projeto3;teste
73;3;3;3,555233202;10,01776314;0,354892919;13;13;3;projeto7projeto3;teste
73;3;3;3,327280842;4,355389958;0,763945565;14;14;3;projeto7projeto3;teste
73;3;3;8,165645493;18,13135073;0,450360572;15;15;3;projeto7projeto3;teste
73;3;3;9,300284124;14,79803107;0,628481186;16;16;3;projeto7projeto3;teste
73;3;3;6,2031504;4,471092474;1,387390316;17;17;3;projeto7projeto3;teste
73;3;3;14,9278806;4,182285864;3,569311397;18;18;3;projeto7projeto3;teste
